cfg,tp_cp,tp1_fraction,mr_sl_atr,vol_filter_high,mr_time_stop,priority,mr_d,mr_rr,mr_cp_low,mr_cp_high,mr_mean_dist,mr_atr_pctl_max,trend_enabled,trend_d,trend_p,trend_rr,session_name,session_hours,minute_guard,n_trades,n_trend,n_range,winrate,avg_r,pf,sum_r,trend_avg_r,trend_pf,range_avg_r,range_pf,r_p10,r_p50,r_p90,SL_rate,TP_rate,FLIP_rate,TIME_rate
C00009_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3500,0,3500,0.19742857142857143,-0.1568364705806258,0.49454908717665613,-548.9276470321903,0.0,0.0,-0.1568364705806258,0.49454908717665613,-1.0,0.0,0.5429818999591567,0.3628571428571429,0.58,0.05714285714285714,0.0
C00036_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3500,0,3500,0.19742857142857143,-0.1568364705806258,0.49454908717665613,-548.9276470321903,0.0,0.0,-0.1568364705806258,0.49454908717665613,-1.0,0.0,0.5429818999591567,0.3628571428571429,0.58,0.05714285714285714,0.0
C00129_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3573,0,3573,0.19255527567870137,-0.1557727967645658,0.49292038822659445,-556.5762028397936,0.0,0.0,-0.1557727967645658,0.49292038822659445,-1.0,0.0,0.5356514307232679,0.35432409739714527,0.5944584382871536,0.051217464315701094,0.0
C00156_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3573,0,3573,0.19255527567870137,-0.1557727967645658,0.49292038822659445,-556.5762028397936,0.0,0.0,-0.1557727967645658,0.49292038822659445,-1.0,0.0,0.5356514307232679,0.35432409739714527,0.5944584382871536,0.051217464315701094,0.0
C00110_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5765,0,5765,0.19462272333044234,-0.15747583252540392,0.4917601188998217,-907.8481745089537,0.0,0.0,-0.15747583252540392,0.4917601188998217,-1.0,0.0,0.5412077695642834,0.3611448395490026,0.5882046834345186,0.05065047701647875,0.0
C00137_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5765,0,5765,0.19462272333044234,-0.15747583252540392,0.4917601188998217,-907.8481745089537,0.0,0.0,-0.15747583252540392,0.4917601188998217,-1.0,0.0,0.5412077695642834,0.3611448395490026,0.5882046834345186,0.05065047701647875,0.0
C00075_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3573,0,3573,0.19255527567870137,-0.15604089628570467,0.4912032130223197,-557.5341224288228,0.0,0.0,-0.15604089628570467,0.4912032130223197,-1.0,0.0,0.53059946784454,0.35432409739714527,0.5944584382871536,0.051217464315701094,0.0
C00102_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3573,0,3573,0.19255527567870137,-0.15604089628570467,0.4912032130223197,-557.5341224288228,0.0,0.0,-0.15604089628570467,0.4912032130223197,-1.0,0.0,0.53059946784454,0.35432409739714527,0.5944584382871536,0.051217464315701094,0.0
C00056_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5765,0,5765,0.19462272333044234,-0.15776922361867998,0.4900668544015966,-909.5395741616901,0.0,0.0,-0.15776922361867998,0.4900668544015966,-1.0,0.0,0.534703901991301,0.3611448395490026,0.5882046834345186,0.05065047701647875,0.0
C00083_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5765,0,5765,0.19462272333044234,-0.15776922361867998,0.4900668544015966,-909.5395741616901,0.0,0.0,-0.15776922361867998,0.4900668544015966,-1.0,0.0,0.534703901991301,0.3611448395490026,0.5882046834345186,0.05065047701647875,0.0
C00021_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3573,0,3573,0.19255527567870137,-0.15630899580684351,0.4894803188849599,-558.4920420178519,0.0,0.0,-0.15630899580684351,0.4894803188849599,-1.0,0.0,0.528129503063466,0.35432409739714527,0.5944584382871536,0.051217464315701094,0.0
C00048_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3573,0,3573,0.19255527567870137,-0.15630899580684351,0.4894803188849599,-558.4920420178519,0.0,0.0,-0.15630899580684351,0.4894803188849599,-1.0,0.0,0.528129503063466,0.35432409739714527,0.5944584382871536,0.051217464315701094,0.0
C00002_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5765,0,5765,0.19462272333044234,-0.15806261471195607,0.4883686186177808,-911.2309738144268,0.0,0.0,-0.15806261471195607,0.4883686186177808,-1.0,0.0,0.5320482541321864,0.3611448395490026,0.5882046834345186,0.05065047701647875,0.0
C00029_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5765,0,5765,0.19462272333044234,-0.15806261471195607,0.4883686186177808,-911.2309738144268,0.0,0.0,-0.15806261471195607,0.4883686186177808,-1.0,0.0,0.5320482541321864,0.3611448395490026,0.5882046834345186,0.05065047701647875,0.0
C00109_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,7118,0,7118,0.19092441697105927,-0.16195882180412624,0.48778264885508404,-1152.8228936017706,0.0,0.0,-0.16195882180412624,0.48778264885508404,-1.0,0.0,0.5667979354926829,0.36513065467828043,0.5851362742343355,0.0497330710873841,0.0
C00136_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,7118,0,7118,0.19092441697105927,-0.16195882180412624,0.48778264885508404,-1152.8228936017706,0.0,0.0,-0.16195882180412624,0.48778264885508404,-1.0,0.0,0.5667979354926829,0.36513065467828043,0.5851362742343355,0.0497330710873841,0.0
C00055_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,7118,0,7118,0.19092441697105927,-0.16225448013194965,0.4861834704704069,-1154.9273895792176,0.0,0.0,-0.16225448013194965,0.4861834704704069,-1.0,0.0,0.559617767869401,0.36513065467828043,0.5851362742343355,0.0497330710873841,0.0
C00082_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,7118,0,7118,0.19092441697105927,-0.16225448013194965,0.4861834704704069,-1154.9273895792176,0.0,0.0,-0.16225448013194965,0.4861834704704069,-1.0,0.0,0.559617767869401,0.36513065467828043,0.5851362742343355,0.0497330710873841,0.0
C00120_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4139,0,4139,0.1935250060401063,-0.15848719958476096,0.4853279612437231,-655.9785190813257,0.0,0.0,-0.15848719958476096,0.4853279612437231,-1.0,0.0,0.532187235185009,0.35636627204638804,0.5926552307320608,0.0509784972215511,0.0
C00147_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4139,0,4139,0.1935250060401063,-0.15848719958476096,0.4853279612437231,-655.9785190813257,0.0,0.0,-0.15848719958476096,0.4853279612437231,-1.0,0.0,0.532187235185009,0.35636627204638804,0.5926552307320608,0.0509784972215511,0.0
C00001_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,7118,0,7118,0.19092441697105927,-0.16255013845977306,0.4845801474342493,-1157.0318855566647,0.0,0.0,-0.16255013845977306,0.4845801474342493,-1.0,0.0,0.5510380072078648,0.36513065467828043,0.5851362742343355,0.0497330710873841,0.0
C00028_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,7118,0,7118,0.19092441697105927,-0.16255013845977306,0.4845801474342493,-1157.0318855566647,0.0,0.0,-0.16255013845977306,0.4845801474342493,-1.0,0.0,0.5510380072078648,0.36513065467828043,0.5851362742343355,0.0497330710873841,0.0
C00066_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4139,0,4139,0.1935250060401063,-0.15873807944095872,0.4836773856447934,-657.0169108061282,0.0,0.0,-0.15873807944095872,0.4836773856447934,-1.0,0.0,0.5225541660233564,0.35636627204638804,0.5926552307320608,0.0509784972215511,0.0
C00093_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4139,0,4139,0.1935250060401063,-0.15873807944095872,0.4836773856447934,-657.0169108061282,0.0,0.0,-0.15873807944095872,0.4836773856447934,-1.0,0.0,0.5225541660233564,0.35636627204638804,0.5926552307320608,0.0509784972215511,0.0
C00012_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4139,0,4139,0.1935250060401063,-0.15898895929715645,0.4820214485003345,-658.0553025309306,0.0,0.0,-0.15898895929715645,0.4820214485003345,-1.0,0.0,0.5212479524561103,0.35636627204638804,0.5926552307320608,0.0509784972215511,0.0
C00039_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4139,0,4139,0.1935250060401063,-0.15898895929715645,0.4820214485003345,-658.0553025309306,0.0,0.0,-0.15898895929715645,0.4820214485003345,-1.0,0.0,0.5212479524561103,0.35636627204638804,0.5926552307320608,0.0509784972215511,0.0
C00114_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4072,0,4072,0.19400785854616895,-0.16158087496173468,0.48189980183182074,-657.9573228441836,0.0,0.0,-0.16158087496173468,0.48189980183182074,-1.0,0.0,0.5371076371078786,0.362475442043222,0.5830058939096268,0.05451866404715128,0.0
C00141_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4072,0,4072,0.19400785854616895,-0.16158087496173468,0.48189980183182074,-657.9573228441836,0.0,0.0,-0.16158087496173468,0.48189980183182074,-1.0,0.0,0.5371076371078786,0.362475442043222,0.5830058939096268,0.05451866404715128,0.0
C00060_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4072,0,4072,0.19400785854616895,-0.16169625583485966,0.4806685398821353,-658.4271537595486,0.0,0.0,-0.16169625583485966,0.4806685398821353,-1.0,0.0,0.530811095581437,0.362475442043222,0.5830058939096268,0.05451866404715128,0.0
C00087_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4072,0,4072,0.19400785854616895,-0.16169625583485966,0.4806685398821353,-658.4271537595486,0.0,0.0,-0.16169625583485966,0.4806685398821353,-1.0,0.0,0.530811095581437,0.362475442043222,0.5830058939096268,0.05451866404715128,0.0
C00006_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4072,0,4072,0.19400785854616895,-0.16181163670798465,0.47943318030041554,-658.8969846749135,0.0,0.0,-0.16181163670798465,0.47943318030041554,-1.0,0.0,0.5267119617181154,0.362475442043222,0.5830058939096268,0.05451866404715128,0.0
C00033_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4072,0,4072,0.19400785854616895,-0.16181163670798465,0.47943318030041554,-658.8969846749135,0.0,0.0,-0.16181163670798465,0.47943318030041554,-1.0,0.0,0.5267119617181154,0.362475442043222,0.5830058939096268,0.05451866404715128,0.0
C00111_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4659,0,4659,0.19188667095943335,-0.1647491125987588,0.47018916664969895,-767.5661155976172,0.0,0.0,-0.1647491125987588,0.47018916664969895,-1.0,0.0,0.5272183105993663,0.3610216784717751,0.5885383129426915,0.05044000858553337,0.0
C00138_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4659,0,4659,0.19188667095943335,-0.1647491125987588,0.47018916664969895,-767.5661155976172,0.0,0.0,-0.1647491125987588,0.47018916664969895,-1.0,0.0,0.5272183105993663,0.3610216784717751,0.5885383129426915,0.05044000858553337,0.0
C00057_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4659,0,4659,0.19188667095943335,-0.1650079916479003,0.46856315977170054,-768.7722330875675,0.0,0.0,-0.1650079916479003,0.46856315977170054,-1.0,0.0,0.5168375604727775,0.3610216784717751,0.5885383129426915,0.05044000858553337,0.0
C00084_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4659,0,4659,0.19188667095943335,-0.1650079916479003,0.46856315977170054,-768.7722330875675,0.0,0.0,-0.1650079916479003,0.46856315977170054,-1.0,0.0,0.5168375604727775,0.3610216784717751,0.5885383129426915,0.05044000858553337,0.0
C00003_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4659,0,4659,0.19188667095943335,-0.16526687069704182,0.4669322827775925,-769.9783505775179,0.0,0.0,-0.16526687069704182,0.4669322827775925,-1.0,0.0,0.5150656502574843,0.3610216784717751,0.5885383129426915,0.05044000858553337,0.0
C00030_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,4659,0,4659,0.19188667095943335,-0.16526687069704182,0.4669322827775925,-769.9783505775179,0.0,0.0,-0.16526687069704182,0.4669322827775925,-1.0,0.0,0.5150656502574843,0.3610216784717751,0.5885383129426915,0.05044000858553337,0.0
